Trace,Date and Time,Trx Branch Code,Teller ID,Trx Code,Trx Reference Number,Company CMS Code,Destination Cyc,Amount,Customer Code,Invoice/Bill Number,Statement Ref No
201102092350,02-nov-2020 09:23:50,1,hub000102,O9_HUB01,201102000000011610,863,MMK,1000,-,-,1|hub000102|201102000000011610|O9_HUB01|863|02112020092350|MMK1000|-|-
7333,28-nov-2020 18:45:35,2,1743,O9_HUB05,201128000000018982,863,MMK,100,,,2|1743|201128000000018982|O9_HUB05|863|28112020184535|MMK100||
7343,28-nov-2020 18:45:51,2,1743,O9_HUB05,201128000000018991,863,MMK,100,,,2|1743|201128000000018991|O9_HUB05|863|28112020184551|MMK100||
7344,28-nov-2020 18:45:53,2,1743,O9_HUB05,201128000000018993,863,MMK,100,,,2|1743|201128000000018993|O9_HUB05|863|28112020184553|MMK100||
7345,28-nov-2020 18:45:54,2,1743,O9_HUB05,201128000000018994,863,MMK,100,,,2|1743|201128000000018994|O9_HUB05|863|28112020184554|MMK100||
7349,28-nov-2020 18:45:54,2,1743,O9_HUB05,201128000000018998,863,MMK,100,,,2|1743|201128000000018998|O9_HUB05|863|28112020184554|MMK100||
7351,28-nov-2020 18:45:56,2,1743,O9_HUB05,201128000000019000,863,MMK,100,,,2|1743|201128000000019000|O9_HUB05|863|28112020184556|MMK100||
7354,28-nov-2020 18:45:57,2,1743,O9_HUB05,201128000000019002,863,MMK,100,,,2|1743|201128000000019002|O9_HUB05|863|28112020184557|MMK100||
7356,28-nov-2020 18:45:58,2,1743,O9_HUB05,201128000000019004,863,MMK,100,,,2|1743|201128000000019004|O9_HUB05|863|28112020184558|MMK100||
7359,28-nov-2020 18:46:09,2,1743,O9_HUB05,201128000000019008,863,MMK,100,,,2|1743|201128000000019008|O9_HUB05|863|28112020184609|MMK100||
7361,28-nov-2020 18:46:11,2,1743,O9_HUB05,201128000000019010,863,MMK,100,,,2|1743|201128000000019010|O9_HUB05|863|28112020184611|MMK100||
7369,28-nov-2020 18:46:13,2,1743,O9_HUB05,201128000000019018,863,MMK,100,,,2|1743|201128000000019018|O9_HUB05|863|28112020184613|MMK100||
7371,28-nov-2020 18:46:14,2,1743,O9_HUB05,201128000000019020,863,MMK,100,,,2|1743|201128000000019020|O9_HUB05|863|28112020184614|MMK100||
7374,28-nov-2020 18:46:22,2,1743,O9_HUB05,201128000000019023,863,MMK,100,,,2|1743|201128000000019023|O9_HUB05|863|28112020184622|MMK100||
7375,28-nov-2020 18:46:23,2,1743,O9_HUB05,201128000000019024,863,MMK,100,,,2|1743|201128000000019024|O9_HUB05|863|28112020184623|MMK100||
7378,28-nov-2020 18:46:28,2,1743,O9_HUB05,201128000000019027,863,MMK,100,,,2|1743|201128000000019027|O9_HUB05|863|28112020184628|MMK100||
7383,28-nov-2020 18:46:29,2,1743,O9_HUB05,201128000000019032,863,MMK,100,,,2|1743|201128000000019032|O9_HUB05|863|28112020184629|MMK100||
7384,28-nov-2020 18:46:42,2,1743,O9_HUB05,201128000000019033,863,MMK,100,,,2|1743|201128000000019033|O9_HUB05|863|28112020184642|MMK100||
7390,28-nov-2020 18:46:44,2,1743,O9_HUB05,201128000000019039,863,MMK,100,,,2|1743|201128000000019039|O9_HUB05|863|28112020184644|MMK100||
7391,28-nov-2020 18:46:44,2,1743,O9_HUB05,201128000000019040,863,MMK,100,,,2|1743|201128000000019040|O9_HUB05|863|28112020184644|MMK100||
7394,28-nov-2020 18:46:47,2,1743,O9_HUB05,201128000000019043,863,MMK,100,,,2|1743|201128000000019043|O9_HUB05|863|28112020184647|MMK100||
7395,28-nov-2020 18:46:57,2,1743,O9_HUB05,201128000000019044,863,MMK,100,,,2|1743|201128000000019044|O9_HUB05|863|28112020184657|MMK100||
7397,28-nov-2020 18:46:58,2,1743,O9_HUB05,201128000000019046,863,MMK,100,,,2|1743|201128000000019046|O9_HUB05|863|28112020184658|MMK100||
7400,28-nov-2020 18:46:59,2,1743,O9_HUB05,201128000000019049,863,MMK,100,,,2|1743|201128000000019049|O9_HUB05|863|28112020184659|MMK100||
7407,28-nov-2020 18:47:03,2,1743,O9_HUB05,201128000000019056,863,MMK,100,,,2|1743|201128000000019056|O9_HUB05|863|28112020184703|MMK100||
7410,28-nov-2020 18:47:04,2,1743,O9_HUB05,201128000000019059,863,MMK,100,,,2|1743|201128000000019059|O9_HUB05|863|28112020184704|MMK100||
7408,28-nov-2020 18:47:04,2,1743,O9_HUB05,201128000000019057,863,MMK,100,,,2|1743|201128000000019057|O9_HUB05|863|28112020184704|MMK100||
7413,28-nov-2020 18:47:05,2,1743,O9_HUB05,201128000000019062,863,MMK,100,,,2|1743|201128000000019062|O9_HUB05|863|28112020184705|MMK100||
7411,28-nov-2020 18:47:05,2,1743,O9_HUB05,201128000000019060,863,MMK,100,,,2|1743|201128000000019060|O9_HUB05|863|28112020184705|MMK100||
7415,28-nov-2020 18:47:07,2,1743,O9_HUB05,201128000000019064,863,MMK,100,,,2|1743|201128000000019064|O9_HUB05|863|28112020184707|MMK100||
7421,28-nov-2020 18:47:14,2,1743,O9_HUB05,201128000000019070,863,MMK,100,,,2|1743|201128000000019070|O9_HUB05|863|28112020184714|MMK100||
7422,28-nov-2020 18:47:18,2,1743,O9_HUB05,201128000000019071,863,MMK,100,,,2|1743|201128000000019071|O9_HUB05|863|28112020184718|MMK100||
7425,28-nov-2020 18:47:19,2,1743,O9_HUB05,201128000000019074,863,MMK,100,,,2|1743|201128000000019074|O9_HUB05|863|28112020184719|MMK100||
7428,28-nov-2020 18:47:27,2,1743,O9_HUB05,201128000000019077,863,MMK,100,,,2|1743|201128000000019077|O9_HUB05|863|28112020184727|MMK100||
7436,28-nov-2020 18:47:30,2,1743,O9_HUB05,201128000000019085,863,MMK,100,,,2|1743|201128000000019085|O9_HUB05|863|28112020184730|MMK100||
7438,28-nov-2020 18:47:31,2,1743,O9_HUB05,201128000000019087,863,MMK,100,,,2|1743|201128000000019087|O9_HUB05|863|28112020184731|MMK100||
7440,28-nov-2020 18:47:33,2,1743,O9_HUB05,201128000000019089,863,MMK,100,,,2|1743|201128000000019089|O9_HUB05|863|28112020184733|MMK100||
7443,28-nov-2020 18:47:36,2,1743,O9_HUB05,201128000000019092,863,MMK,100,,,2|1743|201128000000019092|O9_HUB05|863|28112020184736|MMK100||
7446,28-nov-2020 18:47:37,2,1743,O9_HUB05,201128000000019095,863,MMK,100,,,2|1743|201128000000019095|O9_HUB05|863|28112020184737|MMK100||
7451,28-nov-2020 18:47:39,2,1743,O9_HUB05,201128000000019100,863,MMK,100,,,2|1743|201128000000019100|O9_HUB05|863|28112020184739|MMK100||
7455,28-nov-2020 18:47:41,2,1743,O9_HUB05,201128000000019104,863,MMK,100,,,2|1743|201128000000019104|O9_HUB05|863|28112020184741|MMK100||
7454,28-nov-2020 18:47:41,2,1743,O9_HUB05,201128000000019103,863,MMK,100,,,2|1743|201128000000019103|O9_HUB05|863|28112020184741|MMK100||
7457,28-nov-2020 18:47:43,2,1743,O9_HUB05,201128000000019106,863,MMK,100,,,2|1743|201128000000019106|O9_HUB05|863|28112020184743|MMK100||
7458,28-nov-2020 18:47:46,2,1743,O9_HUB05,201128000000019107,863,MMK,100,,,2|1743|201128000000019107|O9_HUB05|863|28112020184746|MMK100||
7459,28-nov-2020 18:47:48,2,1743,O9_HUB05,201128000000019108,863,MMK,100,,,2|1743|201128000000019108|O9_HUB05|863|28112020184748|MMK100||
7461,28-nov-2020 18:47:49,2,1743,O9_HUB05,201128000000019110,863,MMK,100,,,2|1743|201128000000019110|O9_HUB05|863|28112020184749|MMK100||
7460,28-nov-2020 18:47:49,2,1743,O9_HUB05,201128000000019109,863,MMK,100,,,2|1743|201128000000019109|O9_HUB05|863|28112020184749|MMK100||
7462,28-nov-2020 18:47:50,2,1743,O9_HUB05,201128000000019111,863,MMK,100,,,2|1743|201128000000019111|O9_HUB05|863|28112020184750|MMK100||
7466,28-nov-2020 18:47:56,2,1743,O9_HUB05,201128000000019115,863,MMK,100,,,2|1743|201128000000019115|O9_HUB05|863|28112020184756|MMK100||
7468,28-nov-2020 18:48:01,2,1743,O9_HUB05,201128000000019117,863,MMK,100,,,2|1743|201128000000019117|O9_HUB05|863|28112020184801|MMK100||
7470,28-nov-2020 18:48:03,2,1743,O9_HUB05,201128000000019119,863,MMK,100,,,2|1743|201128000000019119|O9_HUB05|863|28112020184803|MMK100||
7472,28-nov-2020 18:48:04,2,1743,O9_HUB05,201128000000019121,863,MMK,100,,,2|1743|201128000000019121|O9_HUB05|863|28112020184804|MMK100||
7476,28-nov-2020 18:48:05,2,1743,O9_HUB05,201128000000019124,863,MMK,100,,,2|1743|201128000000019124|O9_HUB05|863|28112020184805|MMK100||
7482,28-nov-2020 18:48:12,2,1743,O9_HUB05,201128000000019131,863,MMK,100,,,2|1743|201128000000019131|O9_HUB05|863|28112020184812|MMK100||
7481,28-nov-2020 18:48:12,2,1743,O9_HUB05,201128000000019130,863,MMK,100,,,2|1743|201128000000019130|O9_HUB05|863|28112020184812|MMK100||
7486,28-nov-2020 18:48:29,2,1743,O9_HUB05,201128000000019135,863,MMK,100,,,2|1743|201128000000019135|O9_HUB05|863|28112020184829|MMK100||
7490,28-nov-2020 18:48:31,2,1743,O9_HUB05,201128000000019139,863,MMK,100,,,2|1743|201128000000019139|O9_HUB05|863|28112020184831|MMK100||
7496,28-nov-2020 18:48:33,2,1743,O9_HUB05,201128000000019145,863,MMK,100,,,2|1743|201128000000019145|O9_HUB05|863|28112020184833|MMK100||
7494,28-nov-2020 18:48:33,2,1743,O9_HUB05,201128000000019143,863,MMK,100,,,2|1743|201128000000019143|O9_HUB05|863|28112020184833|MMK100||
7499,28-nov-2020 18:48:33,2,1743,O9_HUB05,201128000000019148,863,MMK,100,,,2|1743|201128000000019148|O9_HUB05|863|28112020184833|MMK100||
7502,28-nov-2020 18:48:38,2,1743,O9_HUB05,201128000000019151,863,MMK,100,,,2|1743|201128000000019151|O9_HUB05|863|28112020184838|MMK100||
7505,28-nov-2020 18:48:39,2,1743,O9_HUB05,201128000000019154,863,MMK,100,,,2|1743|201128000000019154|O9_HUB05|863|28112020184839|MMK100||
7506,28-nov-2020 18:48:41,2,1743,O9_HUB05,201128000000019155,863,MMK,100,,,2|1743|201128000000019155|O9_HUB05|863|28112020184841|MMK100||
7507,28-nov-2020 18:48:41,2,1743,O9_HUB05,201128000000019156,863,MMK,100,,,2|1743|201128000000019156|O9_HUB05|863|28112020184841|MMK100||
7509,28-nov-2020 18:48:46,2,1743,O9_HUB05,201128000000019158,863,MMK,100,,,2|1743|201128000000019158|O9_HUB05|863|28112020184846|MMK100||
7510,28-nov-2020 18:48:47,2,1743,O9_HUB05,201128000000019159,863,MMK,100,,,2|1743|201128000000019159|O9_HUB05|863|28112020184847|MMK100||
7513,28-nov-2020 18:48:52,2,1743,O9_HUB05,201128000000019162,863,MMK,100,,,2|1743|201128000000019162|O9_HUB05|863|28112020184852|MMK100||
7515,28-nov-2020 18:48:52,2,1743,O9_HUB05,201128000000019164,863,MMK,100,,,2|1743|201128000000019164|O9_HUB05|863|28112020184852|MMK100||
7517,28-nov-2020 18:48:54,2,1743,O9_HUB05,201128000000019166,863,MMK,100,,,2|1743|201128000000019166|O9_HUB05|863|28112020184854|MMK100||
7519,28-nov-2020 18:48:55,2,1743,O9_HUB05,201128000000019168,863,MMK,100,,,2|1743|201128000000019168|O9_HUB05|863|28112020184855|MMK100||
7522,28-nov-2020 18:48:58,2,1743,O9_HUB05,201128000000019171,863,MMK,100,,,2|1743|201128000000019171|O9_HUB05|863|28112020184858|MMK100||
7530,28-nov-2020 18:49:08,2,1743,O9_HUB05,201128000000019179,863,MMK,100,,,2|1743|201128000000019179|O9_HUB05|863|28112020184908|MMK100||
7533,28-nov-2020 18:49:09,2,1743,O9_HUB05,201128000000019183,863,MMK,100,,,2|1743|201128000000019183|O9_HUB05|863|28112020184909|MMK100||
7538,28-nov-2020 18:49:10,2,1743,O9_HUB05,201128000000019185,863,MMK,100,,,2|1743|201128000000019185|O9_HUB05|863|28112020184910|MMK100||
7541,28-nov-2020 18:49:13,2,1743,O9_HUB05,201128000000019190,863,MMK,100,,,2|1743|201128000000019190|O9_HUB05|863|28112020184913|MMK100||
7544,28-nov-2020 18:49:13,2,1743,O9_HUB05,201128000000019193,863,MMK,100,,,2|1743|201128000000019193|O9_HUB05|863|28112020184913|MMK100||
7546,28-nov-2020 18:49:15,2,1743,O9_HUB05,201128000000019195,863,MMK,100,,,2|1743|201128000000019195|O9_HUB05|863|28112020184915|MMK100||
7547,28-nov-2020 18:49:18,2,1743,O9_HUB05,201128000000019196,863,MMK,100,,,2|1743|201128000000019196|O9_HUB05|863|28112020184918|MMK100||
7548,28-nov-2020 18:49:21,2,1743,O9_HUB05,201128000000019197,863,MMK,100,,,2|1743|201128000000019197|O9_HUB05|863|28112020184921|MMK100||
7551,28-nov-2020 18:49:30,2,1743,O9_HUB05,201128000000019200,863,MMK,100,,,2|1743|201128000000019200|O9_HUB05|863|28112020184930|MMK100||
7556,28-nov-2020 18:49:31,2,1743,O9_HUB05,201128000000019205,863,MMK,100,,,2|1743|201128000000019205|O9_HUB05|863|28112020184931|MMK100||
7558,28-nov-2020 18:49:34,2,1743,O9_HUB05,201128000000019207,863,MMK,100,,,2|1743|201128000000019207|O9_HUB05|863|28112020184934|MMK100||
7560,28-nov-2020 18:49:37,2,1743,O9_HUB05,201128000000019209,863,MMK,100,,,2|1743|201128000000019209|O9_HUB05|863|28112020184937|MMK100||
7564,28-nov-2020 18:49:43,2,1743,O9_HUB05,201128000000019213,863,MMK,100,,,2|1743|201128000000019213|O9_HUB05|863|28112020184943|MMK100||
7567,28-nov-2020 18:49:44,2,1743,O9_HUB05,201128000000019216,863,MMK,100,,,2|1743|201128000000019216|O9_HUB05|863|28112020184944|MMK100||
7571,28-nov-2020 18:49:45,2,1743,O9_HUB05,201128000000019220,863,MMK,100,,,2|1743|201128000000019220|O9_HUB05|863|28112020184945|MMK100||
7573,28-nov-2020 18:49:45,2,1743,O9_HUB05,201128000000019222,863,MMK,100,,,2|1743|201128000000019222|O9_HUB05|863|28112020184945|MMK100||
7576,28-nov-2020 18:49:52,2,1743,O9_HUB05,201128000000019225,863,MMK,100,,,2|1743|201128000000019225|O9_HUB05|863|28112020184952|MMK100||
7578,28-nov-2020 18:50:01,2,1743,O9_HUB05,201128000000019228,863,MMK,100,,,2|1743|201128000000019228|O9_HUB05|863|28112020185001|MMK100||
7580,28-nov-2020 18:50:03,2,1743,O9_HUB05,201128000000019229,863,MMK,100,,,2|1743|201128000000019229|O9_HUB05|863|28112020185003|MMK100||
7583,28-nov-2020 18:50:04,2,1743,O9_HUB05,201128000000019232,863,MMK,100,,,2|1743|201128000000019232|O9_HUB05|863|28112020185004|MMK100||
7587,28-nov-2020 18:50:05,2,1743,O9_HUB05,201128000000019236,863,MMK,100,,,2|1743|201128000000019236|O9_HUB05|863|28112020185005|MMK100||
7591,28-nov-2020 18:50:07,2,1743,O9_HUB05,201128000000019240,863,MMK,100,,,2|1743|201128000000019240|O9_HUB05|863|28112020185007|MMK100||
7594,28-nov-2020 18:50:09,2,1743,O9_HUB05,201128000000019243,863,MMK,100,,,2|1743|201128000000019243|O9_HUB05|863|28112020185009|MMK100||
7596,28-nov-2020 18:50:21,2,1743,O9_HUB05,201128000000019245,863,MMK,100,,,2|1743|201128000000019245|O9_HUB05|863|28112020185021|MMK100||
7597,28-nov-2020 18:50:32,2,1743,O9_HUB05,201128000000019246,863,MMK,100,,,2|1743|201128000000019246|O9_HUB05|863|28112020185032|MMK100||
7602,28-nov-2020 18:50:35,2,1743,O9_HUB05,201128000000019251,863,MMK,100,,,2|1743|201128000000019251|O9_HUB05|863|28112020185035|MMK100||
7606,28-nov-2020 18:50:36,2,1743,O9_HUB05,201128000000019255,863,MMK,100,,,2|1743|201128000000019255|O9_HUB05|863|28112020185036|MMK100||
7611,28-nov-2020 18:50:39,2,1743,O9_HUB05,201128000000019260,863,MMK,100,,,2|1743|201128000000019260|O9_HUB05|863|28112020185039|MMK100||
7616,28-nov-2020 18:50:42,2,1743,O9_HUB05,201128000000019265,863,MMK,100,,,2|1743|201128000000019265|O9_HUB05|863|28112020185042|MMK100||
7621,28-nov-2020 18:51:00,2,1743,O9_HUB05,201128000000019270,863,MMK,100,,,2|1743|201128000000019270|O9_HUB05|863|28112020185100|MMK100||
7623,28-nov-2020 18:51:01,2,1743,O9_HUB05,201128000000019272,863,MMK,100,,,2|1743|201128000000019272|O9_HUB05|863|28112020185101|MMK100||
7629,28-nov-2020 18:51:05,2,1743,O9_HUB05,201128000000019278,863,MMK,100,,,2|1743|201128000000019278|O9_HUB05|863|28112020185105|MMK100||
7632,28-nov-2020 18:51:08,2,1743,O9_HUB05,201128000000019281,863,MMK,100,,,2|1743|201128000000019281|O9_HUB05|863|28112020185108|MMK100||
7633,28-nov-2020 18:51:14,2,1743,O9_HUB05,201128000000019282,863,MMK,100,,,2|1743|201128000000019282|O9_HUB05|863|28112020185114|MMK100||
7634,28-nov-2020 18:51:15,2,1743,O9_HUB05,201128000000019283,863,MMK,100,,,2|1743|201128000000019283|O9_HUB05|863|28112020185115|MMK100||
7639,28-nov-2020 18:51:18,2,1743,O9_HUB05,201128000000019288,863,MMK,100,,,2|1743|201128000000019288|O9_HUB05|863|28112020185118|MMK100||
7646,28-nov-2020 18:51:25,2,1743,O9_HUB05,201128000000019297,863,MMK,100,,,2|1743|201128000000019297|O9_HUB05|863|28112020185125|MMK100||
7642,28-nov-2020 18:51:25,2,1743,O9_HUB05,201128000000019291,863,MMK,100,,,2|1743|201128000000019291|O9_HUB05|863|28112020185125|MMK100||
7649,28-nov-2020 18:51:31,2,1743,O9_HUB05,201128000000019298,863,MMK,100,,,2|1743|201128000000019298|O9_HUB05|863|28112020185131|MMK100||
7653,28-nov-2020 18:51:38,2,1743,O9_HUB05,201128000000019302,863,MMK,100,,,2|1743|201128000000019302|O9_HUB05|863|28112020185138|MMK100||
7656,28-nov-2020 18:51:38,2,1743,O9_HUB05,201128000000019305,863,MMK,100,,,2|1743|201128000000019305|O9_HUB05|863|28112020185138|MMK100||
7659,28-nov-2020 18:51:39,2,1743,O9_HUB05,201128000000019308,863,MMK,100,,,2|1743|201128000000019308|O9_HUB05|863|28112020185139|MMK100||
7665,28-nov-2020 18:51:40,2,1743,O9_HUB05,201128000000019314,863,MMK,100,,,2|1743|201128000000019314|O9_HUB05|863|28112020185140|MMK100||
7669,28-nov-2020 18:51:45,2,1743,O9_HUB05,201128000000019319,863,MMK,100,,,2|1743|201128000000019319|O9_HUB05|863|28112020185145|MMK100||
7671,28-nov-2020 18:51:46,2,1743,O9_HUB05,201128000000019320,863,MMK,100,,,2|1743|201128000000019320|O9_HUB05|863|28112020185146|MMK100||
7673,28-nov-2020 18:51:47,2,1743,O9_HUB05,201128000000019322,863,MMK,100,,,2|1743|201128000000019322|O9_HUB05|863|28112020185147|MMK100||
7675,28-nov-2020 18:51:49,2,1743,O9_HUB05,201128000000019324,863,MMK,100,,,2|1743|201128000000019324|O9_HUB05|863|28112020185149|MMK100||
7676,28-nov-2020 18:51:55,2,1743,O9_HUB05,201128000000019325,863,MMK,100,,,2|1743|201128000000019325|O9_HUB05|863|28112020185155|MMK100||
7681,28-nov-2020 18:51:59,2,1743,O9_HUB05,201128000000019330,863,MMK,100,,,2|1743|201128000000019330|O9_HUB05|863|28112020185159|MMK100||
7680,28-nov-2020 18:51:59,2,1743,O9_HUB05,201128000000019329,863,MMK,100,,,2|1743|201128000000019329|O9_HUB05|863|28112020185159|MMK100||
7684,28-nov-2020 18:52:00,2,1743,O9_HUB05,201128000000019333,863,MMK,100,,,2|1743|201128000000019333|O9_HUB05|863|28112020185200|MMK100||
7689,28-nov-2020 18:52:05,2,1743,O9_HUB05,201128000000019338,863,MMK,100,,,2|1743|201128000000019338|O9_HUB05|863|28112020185205|MMK100||
7691,28-nov-2020 18:52:07,2,1743,O9_HUB05,201128000000019340,863,MMK,100,,,2|1743|201128000000019340|O9_HUB05|863|28112020185207|MMK100||
7693,28-nov-2020 18:52:08,2,1743,O9_HUB05,201128000000019342,863,MMK,100,,,2|1743|201128000000019342|O9_HUB05|863|28112020185208|MMK100||
7698,28-nov-2020 18:52:12,2,1743,O9_HUB05,201128000000019346,863,MMK,100,,,2|1743|201128000000019346|O9_HUB05|863|28112020185212|MMK100||
7703,28-nov-2020 18:52:13,2,1743,O9_HUB05,201128000000019351,863,MMK,100,,,2|1743|201128000000019351|O9_HUB05|863|28112020185213|MMK100||
7706,28-nov-2020 18:52:15,2,1743,O9_HUB05,201128000000019355,863,MMK,100,,,2|1743|201128000000019355|O9_HUB05|863|28112020185215|MMK100||
7708,28-nov-2020 18:52:26,2,1743,O9_HUB05,201128000000019357,863,MMK,100,,,2|1743|201128000000019357|O9_HUB05|863|28112020185226|MMK100||
7710,28-nov-2020 18:52:30,2,1743,O9_HUB05,201128000000019359,863,MMK,100,,,2|1743|201128000000019359|O9_HUB05|863|28112020185230|MMK100||
7711,28-nov-2020 18:52:32,2,1743,O9_HUB05,201128000000019360,863,MMK,100,,,2|1743|201128000000019360|O9_HUB05|863|28112020185232|MMK100||
7715,28-nov-2020 18:52:33,2,1743,O9_HUB05,201128000000019364,863,MMK,100,,,2|1743|201128000000019364|O9_HUB05|863|28112020185233|MMK100||
7717,28-nov-2020 18:52:35,2,1743,O9_HUB05,201128000000019366,863,MMK,100,,,2|1743|201128000000019366|O9_HUB05|863|28112020185235|MMK100||
7718,28-nov-2020 18:52:37,2,1743,O9_HUB05,201128000000019367,863,MMK,100,,,2|1743|201128000000019367|O9_HUB05|863|28112020185237|MMK100||
7721,28-nov-2020 18:52:38,2,1743,O9_HUB05,201128000000019370,863,MMK,100,,,2|1743|201128000000019370|O9_HUB05|863|28112020185238|MMK100||
7722,28-nov-2020 18:52:41,2,1743,O9_HUB05,201128000000019371,863,MMK,100,,,2|1743|201128000000019371|O9_HUB05|863|28112020185241|MMK100||
7724,28-nov-2020 18:52:42,2,1743,O9_HUB05,201128000000019373,863,MMK,100,,,2|1743|201128000000019373|O9_HUB05|863|28112020185242|MMK100||
7725,28-nov-2020 18:52:42,2,1743,O9_HUB05,201128000000019374,863,MMK,100,,,2|1743|201128000000019374|O9_HUB05|863|28112020185242|MMK100||
7727,28-nov-2020 18:52:44,2,1743,O9_HUB05,201128000000019376,863,MMK,100,,,2|1743|201128000000019376|O9_HUB05|863|28112020185244|MMK100||
7734,28-nov-2020 18:52:48,2,1743,O9_HUB05,201128000000019383,863,MMK,100,,,2|1743|201128000000019383|O9_HUB05|863|28112020185248|MMK100||
7728,28-nov-2020 18:52:48,2,1743,O9_HUB05,201128000000019377,863,MMK,100,,,2|1743|201128000000019377|O9_HUB05|863|28112020185248|MMK100||
7737,28-nov-2020 18:52:49,2,1743,O9_HUB05,201128000000019386,863,MMK,100,,,2|1743|201128000000019386|O9_HUB05|863|28112020185249|MMK100||
7739,28-nov-2020 18:52:52,2,1743,O9_HUB05,201128000000019388,863,MMK,100,,,2|1743|201128000000019388|O9_HUB05|863|28112020185252|MMK100||
7740,28-nov-2020 18:52:56,2,1743,O9_HUB05,201128000000019389,863,MMK,100,,,2|1743|201128000000019389|O9_HUB05|863|28112020185256|MMK100||
7743,28-nov-2020 18:53:01,2,1743,O9_HUB05,201128000000019392,863,MMK,100,,,2|1743|201128000000019392|O9_HUB05|863|28112020185301|MMK100||
7746,28-nov-2020 18:53:02,2,1743,O9_HUB05,201128000000019396,863,MMK,100,,,2|1743|201128000000019396|O9_HUB05|863|28112020185302|MMK100||
7749,28-nov-2020 18:53:05,2,1743,O9_HUB05,201128000000019398,863,MMK,100,,,2|1743|201128000000019398|O9_HUB05|863|28112020185305|MMK100||
7752,28-nov-2020 18:53:07,2,1743,O9_HUB05,201128000000019401,863,MMK,100,,,2|1743|201128000000019401|O9_HUB05|863|28112020185307|MMK100||
7753,28-nov-2020 18:53:07,2,1743,O9_HUB05,201128000000019402,863,MMK,100,,,2|1743|201128000000019402|O9_HUB05|863|28112020185307|MMK100||
7754,28-nov-2020 18:53:08,2,1743,O9_HUB05,201128000000019403,863,MMK,100,,,2|1743|201128000000019403|O9_HUB05|863|28112020185308|MMK100||
7757,28-nov-2020 18:53:09,2,1743,O9_HUB05,201128000000019406,863,MMK,100,,,2|1743|201128000000019406|O9_HUB05|863|28112020185309|MMK100||
7760,28-nov-2020 18:53:14,2,1743,O9_HUB05,201128000000019409,863,MMK,100,,,2|1743|201128000000019409|O9_HUB05|863|28112020185314|MMK100||
7761,28-nov-2020 18:53:15,2,1743,O9_HUB05,201128000000019410,863,MMK,100,,,2|1743|201128000000019410|O9_HUB05|863|28112020185315|MMK100||
7764,28-nov-2020 18:53:16,2,1743,O9_HUB05,201128000000019413,863,MMK,100,,,2|1743|201128000000019413|O9_HUB05|863|28112020185316|MMK100||
7762,28-nov-2020 18:53:16,2,1743,O9_HUB05,201128000000019411,863,MMK,100,,,2|1743|201128000000019411|O9_HUB05|863|28112020185316|MMK100||
7765,28-nov-2020 18:53:20,2,1743,O9_HUB05,201128000000019414,863,MMK,100,,,2|1743|201128000000019414|O9_HUB05|863|28112020185320|MMK100||
7767,28-nov-2020 18:53:23,2,1743,O9_HUB05,201128000000019416,863,MMK,100,,,2|1743|201128000000019416|O9_HUB05|863|28112020185323|MMK100||
7768,28-nov-2020 18:53:27,2,1743,O9_HUB05,201128000000019417,863,MMK,100,,,2|1743|201128000000019417|O9_HUB05|863|28112020185327|MMK100||
